image,scenario,cve,package,version,base,cvss_source,x_exp,x_priv,x_mnt,x_run,S,C,R,severity,rank_R,rank_B
redis:7-alpine,G,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,17,17
redis:7-alpine,G,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,18,18
redis:7-alpine,G,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,19,19
redis:7-alpine,G,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,20,20
redis:7-alpine,G,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,21,21
redis:7-alpine,G,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,22,22
redis:7-alpine,G,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,23,23
redis:7-alpine,G,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,24,24
redis:7-alpine,G,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,25,25
redis:7-alpine,G,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,26,26
redis:7-alpine,G,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,27,27
redis:7-alpine,G,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,28,28
redis:7-alpine,G,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,29,29
redis:7-alpine,G,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,30,30
redis:7-alpine,G,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,31,31
redis:7-alpine,G,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,32,32
redis:7-alpine,G,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,33,33
redis:7-alpine,G,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,34,34
redis:7-alpine,G,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,35,35
redis:7-alpine,G,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,36,36
redis:7-alpine,G,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,37,37
redis:7-alpine,G,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,38,38
redis:7-alpine,G,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,39,39
redis:7-alpine,G,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,40,40
redis:7-alpine,G,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,41,41
redis:7-alpine,G,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,42,42
redis:7-alpine,G,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,43,43
redis:7-alpine,G,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,44,44
redis:7-alpine,G,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,45,45
redis:7-alpine,G,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,46,46
redis:7-alpine,G,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,47,47
redis:7-alpine,G,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,48,48
redis:7-alpine,G,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,49,49
redis:7-alpine,G,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,50,50
redis:7-alpine,G,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,51,51
redis:7-alpine,G,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,52,52
redis:7-alpine,G,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,53,53
redis:7-alpine,G,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,54,54
redis:7-alpine,G,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,55,55
redis:7-alpine,G,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,56,56
redis:7-alpine,G,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,57,57
redis:7-alpine,G,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,58,58
redis:7-alpine,G,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,59,59
redis:7-alpine,G,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,60,60
redis:7-alpine,G,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,61,61
redis:7-alpine,G,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,62,62
redis:7-alpine,G,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0938,Medium,63,63
redis:7-alpine,G,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0125,Medium,64,64
redis:7-alpine,G,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,6.0125,Medium,65,65
redis:7-alpine,G,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,5.9312,Medium,66,66
redis:7-alpine,G,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,0.25,0.25,0.25,0.5,0.3125,0.8125,5.9312,Medium,67,67
redis:7-alpine,G,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,0.25,0.25,0.25,0.5,0.3125,0.8125,5.6875,Medium,68,68
redis:7-alpine,H,CVE-2025-68121,stdlib,v1.18.2,10.0,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,9.375,Critical,1,1
redis:7-alpine,H,CVE-2025-15467,libcrypto3,3.3.5-r0,9.8,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,2,2
redis:7-alpine,H,CVE-2026-31789,libcrypto3,3.3.5-r0,9.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,3,3
redis:7-alpine,H,CVE-2025-15467,libssl3,3.3.5-r0,9.8,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,4,4
redis:7-alpine,H,CVE-2026-31789,libssl3,3.3.5-r0,9.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,5,5
redis:7-alpine,H,CVE-2023-24538,stdlib,v1.18.2,9.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,6,6
redis:7-alpine,H,CVE-2023-24540,stdlib,v1.18.2,9.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,7,7
redis:7-alpine,H,CVE-2024-24790,stdlib,v1.18.2,9.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,9.1875,Critical,8,8
redis:7-alpine,H,CVE-2026-28387,libcrypto3,3.3.5-r0,8.1,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.5938,High,9,9
redis:7-alpine,H,CVE-2026-28387,libssl3,3.3.5-r0,8.1,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.5938,High,10,10
redis:7-alpine,H,CVE-2026-40200,musl,1.2.5-r9,7.8,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.3125,High,11,11
redis:7-alpine,H,CVE-2026-40200,musl-utils,1.2.5-r9,7.8,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.3125,High,12,12
redis:7-alpine,H,CVE-2026-22184,zlib,1.3.1-r2,7.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.3125,High,13,13
redis:7-alpine,H,CVE-2022-30580,stdlib,v1.18.2,7.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.3125,High,14,14
redis:7-alpine,H,CVE-2023-29403,stdlib,v1.18.2,7.8,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.3125,High,15,15
redis:7-alpine,H,CVE-2025-69421,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,16,16
redis:7-alpine,H,CVE-2026-28388,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,17,17
redis:7-alpine,H,CVE-2026-28389,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,18,18
redis:7-alpine,H,CVE-2026-28390,libcrypto3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,19,19
redis:7-alpine,H,CVE-2025-69421,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,20,20
redis:7-alpine,H,CVE-2026-28388,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,21,21
redis:7-alpine,H,CVE-2026-28389,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,22,22
redis:7-alpine,H,CVE-2026-28390,libssl3,3.3.5-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,23,23
redis:7-alpine,H,CVE-2022-27664,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,24,24
redis:7-alpine,H,CVE-2022-28131,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,25,25
redis:7-alpine,H,CVE-2022-2879,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,26,26
redis:7-alpine,H,CVE-2022-2880,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,27,27
redis:7-alpine,H,CVE-2022-29804,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,28,28
redis:7-alpine,H,CVE-2022-30630,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,29,29
redis:7-alpine,H,CVE-2022-30631,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,30,30
redis:7-alpine,H,CVE-2022-30632,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,31,31
redis:7-alpine,H,CVE-2022-30633,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,32,32
redis:7-alpine,H,CVE-2022-30634,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,33,33
redis:7-alpine,H,CVE-2022-30635,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,34,34
redis:7-alpine,H,CVE-2022-32189,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,35,35
redis:7-alpine,H,CVE-2022-41715,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,36,36
redis:7-alpine,H,CVE-2022-41716,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,37,37
redis:7-alpine,H,CVE-2022-41720,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,38,38
redis:7-alpine,H,CVE-2022-41722,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,39,39
redis:7-alpine,H,CVE-2022-41723,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,40,40
redis:7-alpine,H,CVE-2022-41724,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,41,41
redis:7-alpine,H,CVE-2022-41725,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,42,42
redis:7-alpine,H,CVE-2023-24534,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,43,43
redis:7-alpine,H,CVE-2023-24536,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,44,44
redis:7-alpine,H,CVE-2023-24537,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,45,45
redis:7-alpine,H,CVE-2023-39325,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,46,46
redis:7-alpine,H,CVE-2023-45283,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,47,47
redis:7-alpine,H,CVE-2023-45287,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,48,48
redis:7-alpine,H,CVE-2023-45288,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,49,49
redis:7-alpine,H,CVE-2024-34156,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,50,50
redis:7-alpine,H,CVE-2025-58183,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,51,51
redis:7-alpine,H,CVE-2025-61726,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,52,52
redis:7-alpine,H,CVE-2025-61728,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,53,53
redis:7-alpine,H,CVE-2025-61729,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,54,54
redis:7-alpine,H,CVE-2026-25679,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,55,55
redis:7-alpine,H,CVE-2026-32280,stdlib,v1.18.2,7.5,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,56,56
redis:7-alpine,H,CVE-2026-32281,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,57,57
redis:7-alpine,H,CVE-2026-32283,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,58,58
redis:7-alpine,H,CVE-2026-33811,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,59,59
redis:7-alpine,H,CVE-2026-33814,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,60,60
redis:7-alpine,H,CVE-2026-39820,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,61,61
redis:7-alpine,H,CVE-2026-39836,stdlib,v1.18.2,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,62,62
redis:7-alpine,H,CVE-2026-42499,stdlib,v1.18.2,7.5,bitnami,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,63,63
redis:7-alpine,H,CVE-2025-69419,libcrypto3,3.3.5-r0,7.4,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,6.9375,Medium,64,64
redis:7-alpine,H,CVE-2025-69419,libssl3,3.3.5-r0,7.4,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,6.9375,Medium,65,65
redis:7-alpine,H,CVE-2023-24539,stdlib,v1.18.2,7.3,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,6.8438,Medium,66,66
redis:7-alpine,H,CVE-2023-29400,stdlib,v1.18.2,7.3,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,6.8438,Medium,67,67
redis:7-alpine,H,CVE-2025-47907,stdlib,v1.18.2,7.0,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,6.5625,Medium,68,68
